id,project,title,description,categories,logo,file_name,origin_format,origin_url,swaggerYamlUrl,swaggerYamlUrl,import_id,swaggerUrl
345199,amazonaws.com:autoscaling-plans,AWS Auto Scaling Plans," Use AWS Auto Scaling to create scaling plans for your applications to automatically scale your scalable AWS resources.   <b>API Summary</b>  You can use the AWS Auto Scaling service API to accomplish the following tasks:   Create and manage scaling plans   Define target tracking scaling policies to dynamically scale your resources based on utilization   Scale Amazon EC2 Auto Scaling groups using predictive scaling and dynamic scaling to scale your Amazon EC2 capacity faster   Set minimum and maximum capacity limits   Retrieve information on existing scaling plans   Access current forecast data and historical forecast data for up to 56 days previous   To learn more about AWS Auto Scaling, including information about granting IAM users required permissions for AWS Auto Scaling actions, see the <a href=""https://docs.aws.amazon.com/autoscaling/plans/userguide/what-is-aws-auto-scaling.html"">AWS Auto Scaling User Guide. ",cloud,https://api.apis.guru/v2/cache/logo/https_twitter.com_awscloud_profile_image.png,https_twitter.com_awscloud_profile_image.png,,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/autoscaling-plans-2018-01-06.normal.json,https://api.apis.guru/v2/specs/amazonaws.com/autoscaling-plans/2018-01-06/openapi.yaml,https://api.apis.guru/v2/specs/amazonaws.com/autoscaling-plans/2018-01-06/openapi.yaml,345345,/amazonaws.com/autoscaling-plans/2018-01-06/openapi.json
345200,amazonaws.com:application-autoscaling,Application Auto Scaling,"With Application Auto Scaling, you can configure automatic scaling for the following resources:   Amazon AppStream 2.0 fleets   Amazon Aurora Replicas   Amazon Comprehend document classification and entity recognizer endpoints   Amazon DynamoDB tables and global secondary indexes throughput capacity   Amazon ECS services   Amazon ElastiCache for Redis clusters (replication groups)   Amazon EMR clusters   Amazon Keyspaces (for Apache Cassandra) tables   Lambda function provisioned concurrency   Amazon Managed Streaming for Apache Kafka broker storage   Amazon SageMaker endpoint variants   Spot Fleet (Amazon EC2) requests   Custom resources provided by your own applications or services    <b>API Summary</b>  The Application Auto Scaling service API includes three key sets of actions:    Register and manage scalable targets - Register Amazon Web Services or custom resources as scalable targets (a resource that Application Auto Scaling can scale), set minimum and maximum capacity limits, and retrieve information on existing scalable targets.   Configure and manage automatic scaling - Define scaling policies to dynamically scale your resources in response to CloudWatch alarms, schedule one-time or recurring scaling actions, and retrieve your recent scaling activity history.   Suspend and resume scaling - Temporarily suspend and later resume automatic scaling by calling the <a href=""https://docs.aws.amazon.com/autoscaling/application/APIReference/API_RegisterScalableTarget.html"">RegisterScalableTarget API action for any Application Auto Scaling scalable target. You can suspend and resume (individually or in combination) scale-out activities that are triggered by a scaling policy, scale-in activities that are triggered by a scaling policy, and scheduled scaling.   To learn more about Application Auto Scaling, including information about granting IAM users required permissions for Application Auto Scaling actions, see the <a href=""https://docs.aws.amazon.com/autoscaling/application/userguide/what-is-application-auto-scaling.html"">Application Auto Scaling User Guide.",cloud,https://api.apis.guru/v2/cache/logo/https_twitter.com_awscloud_profile_image.png,https_twitter.com_awscloud_profile_image.png,,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/application-autoscaling-2016-02-06.normal.json,https://api.apis.guru/v2/specs/amazonaws.com/application-autoscaling/2016-02-06/openapi.yaml,https://api.apis.guru/v2/specs/amazonaws.com/application-autoscaling/2016-02-06/openapi.yaml,345346,/amazonaws.com/application-autoscaling/2016-02-06/openapi.json
345201,amazonaws.com:cognito-identity,Amazon Cognito Identity," Amazon Cognito Federated Identities is a web service that delivers scoped temporary credentials to mobile devices and other untrusted environments. It uniquely identifies a device and supplies the user with a consistent identity over the lifetime of an application. Using Amazon Cognito Federated Identities, you can enable authentication with one or more third-party identity providers (Facebook, Google, or Login with Amazon) or an Amazon Cognito user pool, and you can also choose to support unauthenticated access from your app. Cognito delivers a unique identifier for each user and acts as an OpenID token provider trusted by AWS Security Token Service (STS) to access temporary, limited-privilege AWS credentials. For a description of the authentication flow from the Amazon Cognito Developer Guide see <a href=""https://docs.aws.amazon.com/cognito/latest/developerguide/authentication-flow.html"">Authentication Flow. For more information see <a href=""https://docs.aws.amazon.com/cognito/latest/developerguide/cognito-identity.html"">Amazon Cognito Federated Identities.",cloud,https://api.apis.guru/v2/cache/logo/https_twitter.com_awscloud_profile_image.png,https_twitter.com_awscloud_profile_image.png,,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/cognito-identity-2014-06-30.normal.json,https://api.apis.guru/v2/specs/amazonaws.com/cognito-identity/2014-06-30/openapi.yaml,https://api.apis.guru/v2/specs/amazonaws.com/cognito-identity/2014-06-30/openapi.yaml,345347,/amazonaws.com/cognito-identity/2014-06-30/openapi.json
345202,adyen.com:MarketPayNotificationService,Adyen for Platforms: Notifications,"The Notification API sends notifications to the endpoints specified in a given subscription. Subscriptions are managed through the Notification Configuration API. The API specifications listed here detail the format of each notification.For more information, refer to our [documentation](https://docs.adyen.com/platforms/notifications).",payment,https://api.apis.guru/v2/cache/logo/https_twitter.com_Adyen_profile_image,https_twitter.com_Adyen_profile_image,openapi,https://raw.githubusercontent.com/Adyen/adyen-openapi/master/json/MarketPayNotificationService-v6.json,https://api.apis.guru/v2/specs/adyen.com/MarketPayNotificationService/6/openapi.yaml,https://api.apis.guru/v2/specs/adyen.com/MarketPayNotificationService/6/openapi.yaml,345348,/adyen.com/MarketPayNotificationService/6/openapi.json
345203,amazonaws.com:customer-profiles,Amazon Connect Customer Profiles," Welcome to the Amazon Connect Customer Profiles API Reference. This guide provides information about the Amazon Connect Customer Profiles API, including supported operations, data types, parameters, and schemas. Amazon Connect Customer Profiles is a unified customer profile for your contact center that has pre-built connectors powered by AppFlow that make it easy to combine customer information from third party applications, such as Salesforce (CRM), ServiceNow (ITSM), and your enterprise resource planning (ERP), with contact history from your Amazon Connect contact center. If you're new to Amazon Connect , you might find it helpful to also review the <a href=""https://docs.aws.amazon.com/connect/latest/adminguide/what-is-amazon-connect.html"">Amazon Connect Administrator Guide.",cloud,https://api.apis.guru/v2/cache/logo/https_twitter.com_awscloud_profile_image.png,https_twitter.com_awscloud_profile_image.png,,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/customer-profiles-2020-08-15.normal.json,https://api.apis.guru/v2/specs/amazonaws.com/customer-profiles/2020-08-15/openapi.yaml,https://api.apis.guru/v2/specs/amazonaws.com/customer-profiles/2020-08-15/openapi.yaml,345349,/amazonaws.com/customer-profiles/2020-08-15/openapi.json
345204,amazonaws.com:acm-pca,AWS Certificate Manager Private Certificate Authority,"This is the <i>ACM Private CA API Reference</i>. It provides descriptions, syntax, and usage examples for each of the actions and data types involved in creating and managing private certificate authorities (CA) for your organization. The documentation for each action shows the Query API request parameters and the XML response. Alternatively, you can use one of the AWS SDKs to access an API that's tailored to the programming language or platform that you're using. For more information, see <a href=""https://aws.amazon.com/tools/#SDKs"">AWS SDKs. Each ACM Private CA API operation has a quota that determines the number of times the operation can be called per second. ACM Private CA throttles API requests at different rates depending on the operation. Throttling means that ACM Private CA rejects an otherwise valid request because the request exceeds the operation's quota for the number of requests per second. When a request is throttled, ACM Private CA returns a <a href=""https://docs.aws.amazon.com/acm-pca/latest/APIReference/CommonErrors.html"">ThrottlingException error. ACM Private CA does not guarantee a minimum request rate for APIs.  To see an up-to-date list of your ACM Private CA quotas, or to request a quota increase, log into your AWS account and visit the <a href=""https://console.aws.amazon.com/servicequotas/"">Service Quotas console.",cloud,https://api.apis.guru/v2/cache/logo/https_twitter.com_awscloud_profile_image.png,https_twitter.com_awscloud_profile_image.png,,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/acm-pca-2017-08-22.normal.json,https://api.apis.guru/v2/specs/amazonaws.com/acm-pca/2017-08-22/openapi.yaml,https://api.apis.guru/v2/specs/amazonaws.com/acm-pca/2017-08-22/openapi.yaml,345350,/amazonaws.com/acm-pca/2017-08-22/openapi.json
345205,amazonaws.com:apigateway,Amazon API Gateway," Amazon API Gateway helps developers deliver robust, secure, and scalable mobile and web application back ends. API Gateway allows developers to securely connect mobile and web applications to APIs that run on AWS Lambda, Amazon EC2, or other publicly addressable web services that are hosted outside of AWS.",cloud,https://api.apis.guru/v2/cache/logo/https_twitter.com_awscloud_profile_image.png,https_twitter.com_awscloud_profile_image.png,,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json,https://api.apis.guru/v2/specs/amazonaws.com/apigateway/2015-07-09/openapi.yaml,https://api.apis.guru/v2/specs/amazonaws.com/apigateway/2015-07-09/openapi.yaml,345351,/amazonaws.com/apigateway/2015-07-09/openapi.json
345206,adyen.com:TransferService,Balance Platform Transfers API,"The Balance Platform Transfers API provides an endpoint that you can use to move funds within your balance platform, or to send funds from your balance platform to a [transfer instrument](https://docs.adyen.com/api-explorer/#/balanceplatform/latest/post/transferInstruments).For information on how the API is used in Adyen Issuing, refer to [Manage funds](https://docs.adyen.com/issuing/manage-funds#transfer).## AuthenticationYour Adyen contact will provide your API credential and an API key. To connect to the API, add an `X-API-Key` header with the API key as the value, for example: ```curl-H ""Content-Type: application/json"" \-H ""X-API-Key: YOUR_API_KEY"" \...```Alternatively, you can use the username and password to connect to the API using basic authentication. For example:```curl-H ""Content-Type: application/json"" \-U ""ws@BalancePlatform.YOUR_BALANCE_PLATFORM"":""YOUR_WS_PASSWORD"" \...```## Roles and permissionsTo use the Balance Platforms Transfers API, you need an additional role for your API credential. Transfers must also be enabled for the source balance account. Your Adyen contact will set up the roles and permissions for you.## VersioningThe Balance Platform Transfers API supports versioning of its endpoints through a version suffix in the endpoint URL. This suffix has the following format: ""vXX"", where XX is the version number.For example:```https://balanceplatform-api-test.adyen.com/btl/v1```## Going liveWhen going live, your Adyen contact will provide your API credential for the live environment. You can then use the username and password to send requests to `https://balanceplatform-api-live.adyen.com/btl/v1`.For more information, refer to our [Going live documentation](https://docs.adyen.com/issuing/integration-checklist#going-live).",payment,https://api.apis.guru/v2/cache/logo/https_twitter.com_Adyen_profile_image,https_twitter.com_Adyen_profile_image,openapi,https://raw.githubusercontent.com/Adyen/adyen-openapi/master/json/TransferService-v2.json,https://api.apis.guru/v2/specs/adyen.com/TransferService/2/openapi.yaml,https://api.apis.guru/v2/specs/adyen.com/TransferService/2/openapi.yaml,345352,/adyen.com/TransferService/2/openapi.json
345207,amazonaws.com:cognito-idp,Amazon Cognito Identity Provider,"Using the Amazon Cognito User Pools API, you can create a user pool to manage directories and users. You can authenticate a user to obtain tokens related to user identity and access policies. This API reference provides information about user pools in Amazon Cognito User Pools. For more information, see the <a href=""https://docs.aws.amazon.com/cognito/latest/developerguide/what-is-amazon-cognito.html"">Amazon Cognito Documentation.",cloud,https://api.apis.guru/v2/cache/logo/https_twitter.com_awscloud_profile_image.png,https_twitter.com_awscloud_profile_image.png,,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/cognito-idp-2016-04-18.normal.json,https://api.apis.guru/v2/specs/amazonaws.com/cognito-idp/2016-04-18/openapi.yaml,https://api.apis.guru/v2/specs/amazonaws.com/cognito-idp/2016-04-18/openapi.yaml,345353,/amazonaws.com/cognito-idp/2016-04-18/openapi.json
345208,adyen.com:RecurringService,Adyen Recurring API,"The Recurring APIs allow you to manage and remove your tokens or saved payment details. Tokens should be created with validation during a payment request.For more information, refer to our [Tokenization documentation](https://docs.adyen.com/online-payments/tokenization).## AuthenticationTo connect to the Recurring API, you must use your basic authentication credentials. For this, create your web service user, as described in [How to get the WS user password](https://docs.adyen.com/development-resources/api-credentials). Then use its credentials to authenticate your request, for example:```curl-U ""ws@Company.YourCompany"":""YourWsPassword"" \-H ""Content-Type: application/json"" \...```Note that when going live, you need to generate new web service user credentials to access the [live endpoints](https://docs.adyen.com/development-resources/live-endpoints).## VersioningRecurring API supports versioning of its endpoints through a version suffix in the endpoint URL. This suffix has the following format: ""vXX"", where XX is the version number.For example:```https://pal-test.adyen.com/pal/servlet/Recurring/v68/disable```",payment,https://api.apis.guru/v2/cache/logo/https_twitter.com_Adyen_profile_image,https_twitter.com_Adyen_profile_image,openapi,https://raw.githubusercontent.com/Adyen/adyen-openapi/master/json/RecurringService-v68.json,https://api.apis.guru/v2/specs/adyen.com/RecurringService/68/openapi.yaml,https://api.apis.guru/v2/specs/adyen.com/RecurringService/68/openapi.yaml,345354,/adyen.com/RecurringService/68/openapi.json
345209,adyen.com:AccountService,Adyen for Platforms: Account API,"The Account API provides endpoints for managing account-related entities on your platform. These related entities include account holders, accounts, bank accounts, shareholders, and KYC-related documents. The management operations include actions such as creation, retrieval, updating, and deletion of them.For more information, refer to our [documentation](https://docs.adyen.com/platforms).## AuthenticationTo connect to the Account API, you must use basic authentication credentials of your web service user. If you don't have one, contact the [Adyen Support Team](https://support.adyen.com/hc/en-us/requests/new). Then use its credentials to authenticate your request, for example:```curl-U ""ws@MarketPlace.YourMarketPlace"":""YourWsPassword"" \-H ""Content-Type: application/json"" \...```Note that when going live, you need to generate new web service user credentials to access the [live endpoints](https://docs.adyen.com/development-resources/live-endpoints).## VersioningThe Account API supports versioning of its endpoints through a version suffix in the endpoint URL. This suffix has the following format: ""vXX"", where XX is the version number.For example:```https://cal-test.adyen.com/cal/services/Account/v6/createAccountHolder```",payment,https://api.apis.guru/v2/cache/logo/https_twitter.com_Adyen_profile_image.jpeg,https_twitter.com_Adyen_profile_image.jpeg,openapi,https://raw.githubusercontent.com/Adyen/adyen-openapi/master/json/AccountService-v6.json,https://api.apis.guru/v2/specs/adyen.com/AccountService/6/openapi.yaml,https://api.apis.guru/v2/specs/adyen.com/AccountService/6/openapi.yaml,345355,/adyen.com/AccountService/6/openapi.json
345210,amazonaws.com:comprehend,Amazon Comprehend,"Amazon Comprehend is an AWS service for gaining insight into the content of documents. Use these actions to determine the topics contained in your documents, the topics they discuss, the predominant sentiment expressed in them, the predominant language used, and more.",cloud,https://api.apis.guru/v2/cache/logo/https_twitter.com_awscloud_profile_image.png,https_twitter.com_awscloud_profile_image.png,,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/comprehend-2017-11-27.normal.json,https://api.apis.guru/v2/specs/amazonaws.com/comprehend/2017-11-27/openapi.yaml,https://api.apis.guru/v2/specs/amazonaws.com/comprehend/2017-11-27/openapi.yaml,345356,/amazonaws.com/comprehend/2017-11-27/openapi.json
345211,amazonaws.com:ecr-public,Amazon Elastic Container Registry Public," Amazon Elastic Container Registry (Amazon ECR) is a managed container image registry service. Amazon ECR provides both public and private registries to host your container images. You can use the familiar Docker CLI, or their preferred client, to push, pull, and manage images. Amazon ECR provides a secure, scalable, and reliable registry for your Docker or Open Container Initiative (OCI) images. Amazon ECR supports public repositories with this API. For information about the Amazon ECR API for private repositories, see <a href=""https://docs.aws.amazon.com/AmazonECR/latest/APIReference/Welcome.html"">Amazon Elastic Container Registry API Reference.",cloud,https://api.apis.guru/v2/cache/logo/https_twitter.com_awscloud_profile_image.png,https_twitter.com_awscloud_profile_image.png,,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/ecr-public-2020-10-30.normal.json,https://api.apis.guru/v2/specs/amazonaws.com/ecr-public/2020-10-30/openapi.yaml,https://api.apis.guru/v2/specs/amazonaws.com/ecr-public/2020-10-30/openapi.yaml,345357,/amazonaws.com/ecr-public/2020-10-30/openapi.json
345212,amazonaws.com:ec2-instance-connect,AWS EC2 Instance Connect,"Amazon EC2 Instance Connect enables system administrators to publish one-time use SSH public keys to EC2, providing users a simple and secure way to connect to their instances.",cloud,https://api.apis.guru/v2/cache/logo/https_twitter.com_awscloud_profile_image.png,https_twitter.com_awscloud_profile_image.png,,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/ec2-instance-connect-2018-04-02.normal.json,https://api.apis.guru/v2/specs/amazonaws.com/ec2-instance-connect/2018-04-02/openapi.yaml,https://api.apis.guru/v2/specs/amazonaws.com/ec2-instance-connect/2018-04-02/openapi.yaml,345358,/amazonaws.com/ec2-instance-connect/2018-04-02/openapi.json
345213,amazonaws.com:ce,AWS Cost Explorer Service,"You can use the Cost Explorer API to programmatically query your cost and usage data. You can query for aggregated data such as total monthly costs or total daily usage. You can also query for granular data. This might include the number of daily write operations for Amazon DynamoDB database tables in your production environment.  Service Endpoint The Cost Explorer API provides the following endpoint:    <code>https://ce.us-east-1.amazonaws.com</code>    For information about the costs that are associated with the Cost Explorer API, see <a href=""http://aws.amazon.com/aws-cost-management/pricing/"">Amazon Web Services Cost Management Pricing.",cloud,https://api.apis.guru/v2/cache/logo/https_twitter.com_awscloud_profile_image.png,https_twitter.com_awscloud_profile_image.png,,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/ce-2017-10-25.normal.json,https://api.apis.guru/v2/specs/amazonaws.com/ce/2017-10-25/openapi.yaml,https://api.apis.guru/v2/specs/amazonaws.com/ce/2017-10-25/openapi.yaml,345359,/amazonaws.com/ce/2017-10-25/openapi.json
345214,amazonaws.com:apigatewayv2,AmazonApiGatewayV2,Amazon API Gateway V2,cloud,https://api.apis.guru/v2/cache/logo/https_twitter.com_awscloud_profile_image.png,https_twitter.com_awscloud_profile_image.png,,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigatewayv2-2018-11-29.normal.json,https://api.apis.guru/v2/specs/amazonaws.com/apigatewayv2/2018-11-29/openapi.yaml,https://api.apis.guru/v2/specs/amazonaws.com/apigatewayv2/2018-11-29/openapi.yaml,345360,/amazonaws.com/apigatewayv2/2018-11-29/openapi.json
345215,amazonaws.com:AWSMigrationHub,AWS Migration Hub,"The AWS Migration Hub API methods help to obtain server and application migration status and integrate your resource-specific migration tool by providing a programmatic interface to Migration Hub. Remember that you must set your AWS Migration Hub home region before you call any of these APIs, or a <code>HomeRegionNotSetException</code> error will be returned. Also, you must make the API calls while in your home region.",cloud,https://api.apis.guru/v2/cache/logo/https_twitter.com_awscloud_profile_image.png,https_twitter.com_awscloud_profile_image.png,,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/AWSMigrationHub-2017-05-31.normal.json,https://api.apis.guru/v2/specs/amazonaws.com/AWSMigrationHub/2017-05-31/openapi.yaml,https://api.apis.guru/v2/specs/amazonaws.com/AWSMigrationHub/2017-05-31/openapi.yaml,345361,/amazonaws.com/AWSMigrationHub/2017-05-31/openapi.json
345216,adyen.com:HopService,Adyen for Platforms: Hosted Onboarding,"The Hosted onboarding API provides endpoints that you can use to generate links to Adyen-hosted pages, such as an [onboarding page](https://docs.adyen.com/platforms/hosted-onboarding-page) or a [PCI compliance questionnaire](https://docs.adyen.com/platforms/platforms-for-partners). Then you can provide the link to your account holder so they can complete their onboarding.## AuthenticationTo connect to the Hosted onboarding API, you must use basic authentication credentials of your web service user. If you don't have one, contact our [Support Team](https://support.adyen.com/hc/en-us/requests/new). Then use your credentials to authenticate your request, for example:```curl-U ""ws@MarketPlace.YourMarketPlace"":""YourWsPassword"" \-H ""Content-Type: application/json"" \...```When going live, you need to generate new web service user credentials to access the [live endpoints](https://docs.adyen.com/development-resources/live-endpoints).## VersioningThe Hosted onboarding API supports versioning of its endpoints through a version suffix in the endpoint URL. This suffix has the following format: ""vXX"", where XX is the version number.For example:```https://cal-test.adyen.com/cal/services/Hop/v6/getOnboardingUrl```",payment,https://api.apis.guru/v2/cache/logo/https_twitter.com_Adyen_profile_image.jpeg,https_twitter.com_Adyen_profile_image.jpeg,openapi,https://raw.githubusercontent.com/Adyen/adyen-openapi/master/json/HopService-v6.json,https://api.apis.guru/v2/specs/adyen.com/HopService/6/openapi.yaml,https://api.apis.guru/v2/specs/adyen.com/HopService/6/openapi.yaml,345362,/adyen.com/HopService/6/openapi.json
345217,adyen.com:PaymentService,Adyen Payment API,"A set of API endpoints that allow you to initiate, settle, and modify payments on the Adyen payments platform. You can use the API to accept card payments (including One-Click and 3D Secure), bank transfers, ewallets, and many other payment methods.To learn more about the API, visit [Classic integration](https://docs.adyen.com/classic-integration).## AuthenticationTo connect to the Payments API, you must use your basic authentication credentials. For this, create your web service user, as described in [How to get the WS user password](https://docs.adyen.com/development-resources/api-credentials). Then use its credentials to authenticate your request, for example:```curl-U ""ws@Company.YourCompany"":""YourWsPassword"" \-H ""Content-Type: application/json"" \...```Note that when going live, you need to generate new web service user credentials to access the [live endpoints](https://docs.adyen.com/development-resources/live-endpoints).## VersioningPayments API supports versioning of its endpoints through a version suffix in the endpoint URL. This suffix has the following format: ""vXX"", where XX is the version number.For example:```https://pal-test.adyen.com/pal/servlet/Payment/v68/authorise```",payment,https://api.apis.guru/v2/cache/logo/https_twitter.com_Adyen_profile_image,https_twitter.com_Adyen_profile_image,openapi,https://raw.githubusercontent.com/Adyen/adyen-openapi/master/json/PaymentService-v68.json,https://api.apis.guru/v2/specs/adyen.com/PaymentService/68/openapi.yaml,https://api.apis.guru/v2/specs/adyen.com/PaymentService/68/openapi.yaml,345363,/adyen.com/PaymentService/68/openapi.json
345218,amazonaws.com:directconnect,AWS Direct Connect,"Direct Connect links your internal network to an Direct Connect location over a standard Ethernet fiber-optic cable. One end of the cable is connected to your router, the other to an Direct Connect router. With this connection in place, you can create virtual interfaces directly to the Cloud (for example, to Amazon EC2 and Amazon S3) and to Amazon VPC, bypassing Internet service providers in your network path. A connection provides access to all Regions except the China (Beijing) and (China) Ningxia Regions. Amazon Web Services resources in the China Regions can only be accessed through locations associated with those Regions.",cloud,https://api.apis.guru/v2/cache/logo/https_twitter.com_awscloud_profile_image.png,https_twitter.com_awscloud_profile_image.png,,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/directconnect-2012-10-25.normal.json,https://api.apis.guru/v2/specs/amazonaws.com/directconnect/2012-10-25/openapi.yaml,https://api.apis.guru/v2/specs/amazonaws.com/directconnect/2012-10-25/openapi.yaml,345364,/amazonaws.com/directconnect/2012-10-25/openapi.json
345219,amazonaws.com:codestar-connections,AWS CodeStar connections," This AWS CodeStar Connections API Reference provides descriptions and usage examples of the operations and data types for the AWS CodeStar Connections API. You can use the connections API to work with connections and installations.  <i>Connections</i> are configurations that you use to connect AWS resources to external code repositories. Each connection is a resource that can be given to services such as CodePipeline to connect to a third-party repository such as Bitbucket. For example, you can add the connection in CodePipeline so that it triggers your pipeline when a code change is made to your third-party code repository. Each connection is named and associated with a unique ARN that is used to reference the connection. When you create a connection, the console initiates a third-party connection handshake. <i>Installations</i> are the apps that are used to conduct this handshake. For example, the installation for the Bitbucket provider type is the Bitbucket app. When you create a connection, you can choose an existing installation or create one. When you want to create a connection to an installed provider type such as GitHub Enterprise Server, you create a <i>host</i> for your connections. You can work with connections by calling:    CreateConnection, which creates a uniquely named connection that can be referenced by services such as CodePipeline.    DeleteConnection, which deletes the specified connection.    GetConnection, which returns information about the connection, including the connection status.    ListConnections, which lists the connections associated with your account.   You can work with hosts by calling:    CreateHost, which creates a host that represents the infrastructure where your provider is installed.    DeleteHost, which deletes the specified host.    GetHost, which returns information about the host, including the setup status.    ListHosts, which lists the hosts associated with your account.   You can work with tags in AWS CodeStar Connections by calling the following:    ListTagsForResource, which gets information about AWS tags for a specified Amazon Resource Name (ARN) in AWS CodeStar Connections.    TagResource, which adds or updates tags for a resource in AWS CodeStar Connections.    UntagResource, which removes tags for a resource in AWS CodeStar Connections.   For information about how to use AWS CodeStar Connections, see the <a href=""https://docs.aws.amazon.com/dtconsole/latest/userguide/welcome-connections.html"">Developer Tools User Guide.",cloud,https://api.apis.guru/v2/cache/logo/https_twitter.com_awscloud_profile_image.png,https_twitter.com_awscloud_profile_image.png,,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/codestar-connections-2019-12-01.normal.json,https://api.apis.guru/v2/specs/amazonaws.com/codestar-connections/2019-12-01/openapi.yaml,https://api.apis.guru/v2/specs/amazonaws.com/codestar-connections/2019-12-01/openapi.yaml,345365,/amazonaws.com/codestar-connections/2019-12-01/openapi.json
345220,amazonaws.com:codebuild,AWS CodeBuild," CodeBuild is a fully managed build service in the cloud. CodeBuild compiles your source code, runs unit tests, and produces artifacts that are ready to deploy. CodeBuild eliminates the need to provision, manage, and scale your own build servers. It provides prepackaged build environments for the most popular programming languages and build tools, such as Apache Maven, Gradle, and more. You can also fully customize build environments in CodeBuild to use your own build tools. CodeBuild scales automatically to meet peak build requests. You pay only for the build time you consume. For more information about CodeBuild, see the <i> <a href=""https://docs.aws.amazon.com/codebuild/latest/userguide/welcome.html"">CodeBuild User Guide.</i> ",cloud,https://api.apis.guru/v2/cache/logo/https_twitter.com_awscloud_profile_image.png,https_twitter.com_awscloud_profile_image.png,,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/codebuild-2016-10-06.normal.json,https://api.apis.guru/v2/specs/amazonaws.com/codebuild/2016-10-06/openapi.yaml,https://api.apis.guru/v2/specs/amazonaws.com/codebuild/2016-10-06/openapi.yaml,345366,/amazonaws.com/codebuild/2016-10-06/openapi.json
345221,adyen.com:BalancePlatformService,Issuing: Balance Platform API,"The Balance Platform API enables you to create a platform, onboard users as account holders, create balance accounts, and issue cards.For information about use cases, refer to [Adyen Issuing](https://docs.adyen.com/issuing). ## AuthenticationYour Adyen contact will provide your API credential and an API key. To connect to the API, add an `X-API-Key` header with the API key as the value, for example: ```curl-H ""Content-Type: application/json"" \-H ""X-API-Key: YOUR_API_KEY"" \...```Alternatively, you can use the username and password to connect to the API using basic authentication. For example:```curl-H ""Content-Type: application/json"" \-U ""ws@BalancePlatform.YOUR_BALANCE_PLATFORM"":""YOUR_WS_PASSWORD"" \...```## VersioningBalance Platform API supports versioning of its endpoints through a version suffix in the endpoint URL. This suffix has the following format: ""vXX"", where XX is the version number.For example:```https://balanceplatform-api-test.adyen.com/bcl/v1```## Going liveWhen going live, your Adyen contact will provide your API credential for the live environment. You can then use the API key or the username and password to send requests to `https://balanceplatform-api-live.adyen.com/bcl/v1`.For more information, refer to our [Going live documentation](https://docs.adyen.com/issuing/integration-checklist#going-live).",payment,https://api.apis.guru/v2/cache/logo/https_adyen.com_.resources_adyen-website_themes_images_apple-icon-180x180.png,https_adyen.com_.resources_adyen-website_themes_images_apple-icon-180x180.png,openapi,https://raw.githubusercontent.com/Adyen/adyen-openapi/master/json/BalancePlatformService-v1.json,https://api.apis.guru/v2/specs/adyen.com/BalancePlatformService/1/openapi.yaml,https://api.apis.guru/v2/specs/adyen.com/BalancePlatformService/1/openapi.yaml,345367,/adyen.com/BalancePlatformService/1/openapi.json
